trecho_id,data_obs,lat_centroide,lon_centroide,mes,chuva_72h,chuva_7d,chuva_30d
RO-ARQ-0087,2023-11-15,-9.8942,-62.928,11,7.5,22.0,63.2
RO-ARQ-0087,2024-01-20,-9.8942,-62.928,1,15.0,43.9,224.9
RO-ARQ-0087,2024-02-25,-9.8942,-62.928,2,42.1,90.0,315.1
RO-ARQ-0087,2024-07-15,-9.8942,-62.928,7,0.0,0.6,2.2
RO-ARQ-0087,2024-10-20,-9.8942,-62.928,10,5.5,27.3,73.4
RO-ARQ-0087,2025-02-10,-9.8942,-62.928,2,40.0,81.0,349.0
RO-ARQ-0087,2025-03-15,-9.8942,-62.928,3,42.1,56.3,306.7
RO-ARQ-0087,2025-08-15,-9.8942,-62.928,8,0.0,0.0,2.7
RO-ARQ-0088,2023-02-15,-9.8912,-62.9278,2,18.1,36.5,226.8
RO-ARQ-0088,2023-03-08,-9.8912,-62.9278,3,17.4,57.6,239.4
RO-ARQ-0088,2023-07-20,-9.8912,-62.9278,7,0.0,1.2,1.5
RO-ARQ-0088,2023-11-15,-9.8912,-62.9278,11,7.5,22.0,63.2
RO-ARQ-0088,2024-01-20,-9.8912,-62.9278,1,15.0,43.9,224.9
RO-ARQ-0088,2024-02-25,-9.8912,-62.9278,2,42.1,90.0,315.1
RO-ARQ-0088,2024-07-15,-9.8912,-62.9278,7,0.0,0.6,2.2
RO-ARQ-0088,2024-10-20,-9.8912,-62.9278,10,5.5,27.3,73.4
RO-ARQ-0088,2025-02-10,-9.8912,-62.9278,2,40.0,81.0,349.0
RO-ARQ-0088,2025-03-15,-9.8912,-62.9278,3,42.1,56.3,306.7
RO-ARQ-0088,2025-08-15,-9.8912,-62.9278,8,0.0,0.0,2.7
RO-ARQ-0089,2023-02-15,-9.8926,-62.9282,2,18.1,36.5,226.8
RO-ARQ-0089,2023-03-08,-9.8926,-62.9282,3,17.4,57.6,239.4
RO-ARQ-0089,2023-07-20,-9.8926,-62.9282,7,0.0,1.2,1.5
RO-ARQ-0089,2023-11-15,-9.8926,-62.9282,11,7.5,22.0,63.2
RO-ARQ-0089,2024-01-20,-9.8926,-62.9282,1,15.0,43.9,224.9
RO-ARQ-0089,2024-02-25,-9.8926,-62.9282,2,42.1,90.0,315.1
RO-ARQ-0089,2024-07-15,-9.8926,-62.9282,7,0.0,0.6,2.2
RO-ARQ-0089,2024-10-20,-9.8926,-62.9282,10,5.5,27.3,73.4
RO-ARQ-0089,2025-02-10,-9.8926,-62.9282,2,40.0,81.0,349.0
RO-ARQ-0089,2025-03-15,-9.8926,-62.9282,3,42.1,56.3,306.7
RO-ARQ-0089,2025-08-15,-9.8926,-62.9282,8,0.0,0.0,2.7
RO-ARQ-0090,2023-02-15,-9.8894,-62.9259,2,18.1,36.5,226.8
RO-ARQ-0090,2023-03-08,-9.8894,-62.9259,3,17.4,57.6,239.4
RO-ARQ-0090,2023-07-20,-9.8894,-62.9259,7,0.0,1.2,1.5
RO-ARQ-0090,2023-11-15,-9.8894,-62.9259,11,7.5,22.0,63.2
RO-ARQ-0090,2024-01-20,-9.8894,-62.9259,1,15.0,43.9,224.9
RO-ARQ-0090,2024-02-25,-9.8894,-62.9259,2,42.1,90.0,315.1
RO-ARQ-0090,2024-07-15,-9.8894,-62.9259,7,0.0,0.6,2.2
RO-ARQ-0090,2024-10-20,-9.8894,-62.9259,10,5.5,27.3,73.4
RO-ARQ-0090,2025-02-10,-9.8894,-62.9259,2,40.0,81.0,349.0
RO-ARQ-0090,2025-03-15,-9.8894,-62.9259,3,42.1,56.3,306.7
RO-ARQ-0090,2025-08-15,-9.8894,-62.9259,8,0.0,0.0,2.7
RO-ARQ-0091,2023-02-15,-9.8879,-62.919,2,18.1,36.5,226.8
RO-ARQ-0091,2023-03-08,-9.8879,-62.919,3,17.4,57.6,239.4
RO-ARQ-0091,2023-07-20,-9.8879,-62.919,7,0.0,1.2,1.5
RO-ARQ-0091,2023-11-15,-9.8879,-62.919,11,7.5,22.0,63.2
RO-ARQ-0091,2024-01-20,-9.8879,-62.919,1,15.0,43.9,224.9
RO-ARQ-0091,2024-02-25,-9.8879,-62.919,2,42.1,90.0,315.1
RO-ARQ-0091,2024-07-15,-9.8879,-62.919,7,0.0,0.6,2.2
RO-ARQ-0091,2024-10-20,-9.8879,-62.919,10,5.5,27.3,73.4
RO-ARQ-0091,2025-02-10,-9.8879,-62.919,2,40.0,81.0,349.0
RO-ARQ-0091,2025-03-15,-9.8879,-62.919,3,42.1,56.3,306.7
RO-ARQ-0091,2025-08-15,-9.8879,-62.919,8,0.0,0.0,2.7
RO-ARQ-0092,2023-02-15,-9.8903,-62.9059,2,18.1,36.5,226.8
RO-ARQ-0092,2023-03-08,-9.8903,-62.9059,3,17.4,57.6,239.4
RO-ARQ-0092,2023-07-20,-9.8903,-62.9059,7,0.0,1.2,1.5
RO-ARQ-0092,2023-11-15,-9.8903,-62.9059,11,7.5,22.0,63.2
RO-ARQ-0092,2024-01-20,-9.8903,-62.9059,1,15.0,43.9,224.9
RO-ARQ-0092,2024-02-25,-9.8903,-62.9059,2,42.1,90.0,315.1
RO-ARQ-0092,2024-07-15,-9.8903,-62.9059,7,0.0,0.6,2.2
RO-ARQ-0092,2024-10-20,-9.8903,-62.9059,10,5.5,27.3,73.4
RO-ARQ-0092,2025-02-10,-9.8903,-62.9059,2,40.0,81.0,349.0
RO-ARQ-0092,2025-03-15,-9.8903,-62.9059,3,42.1,56.3,306.7
RO-ARQ-0092,2025-08-15,-9.8903,-62.9059,8,0.0,0.0,2.7
RO-ARQ-0093,2023-02-15,-9.9342,-62.8981,2,13.7,46.4,250.9
RO-ARQ-0093,2023-03-08,-9.9342,-62.8981,3,13.9,54.8,245.4
RO-ARQ-0093,2023-07-20,-9.9342,-62.8981,7,0.0,5.8,6.0
RO-ARQ-0093,2023-11-15,-9.9342,-62.8981,11,5.9,19.1,49.1
RO-ARQ-0093,2024-01-20,-9.9342,-62.8981,1,21.9,47.3,215.4
RO-ARQ-0093,2024-02-25,-9.9342,-62.8981,2,42.9,75.7,274.7
RO-ARQ-0093,2024-07-15,-9.9342,-62.8981,7,0.0,0.6,3.3
RO-ARQ-0093,2024-10-20,-9.9342,-62.8981,10,6.3,22.6,51.4
RO-ARQ-0093,2025-02-10,-9.9342,-62.8981,2,42.1,88.8,351.9
RO-ARQ-0093,2025-03-15,-9.9342,-62.8981,3,47.7,56.6,289.0
RO-ARQ-0093,2025-08-15,-9.9342,-62.8981,8,0.0,0.0,6.1
RO-ARQ-0094,2023-02-15,-9.9152,-63.1406,2,14.0,29.6,222.9
RO-ARQ-0094,2023-03-08,-9.9152,-63.1406,3,20.3,55.1,236.1
RO-ARQ-0094,2023-07-20,-9.9152,-63.1406,7,0.0,23.1,23.3
RO-ARQ-0094,2023-11-15,-9.9152,-63.1406,11,6.2,20.6,67.9
RO-ARQ-0094,2024-01-20,-9.9152,-63.1406,1,21.8,44.7,246.3
RO-ARQ-0094,2024-02-25,-9.9152,-63.1406,2,49.3,97.9,276.4
RO-ARQ-0094,2024-07-15,-9.9152,-63.1406,7,0.0,0.0,1.0
RO-ARQ-0094,2024-10-20,-9.9152,-63.1406,10,10.0,35.2,78.0
RO-ARQ-0094,2025-02-10,-9.9152,-63.1406,2,31.8,81.5,327.9
RO-ARQ-0094,2025-03-15,-9.9152,-63.1406,3,34.6,74.4,295.9
RO-ARQ-0094,2025-08-15,-9.9152,-63.1406,8,0.0,0.0,13.1
RO-ARQ-0095,2023-02-15,-9.8876,-62.9595,2,18.1,36.5,226.8
RO-ARQ-0095,2023-03-08,-9.8876,-62.9595,3,17.4,57.6,239.4
RO-ARQ-0095,2023-07-20,-9.8876,-62.9595,7,0.0,1.2,1.5
RO-ARQ-0095,2023-11-15,-9.8876,-62.9595,11,7.5,22.0,63.2
RO-ARQ-0095,2024-01-20,-9.8876,-62.9595,1,15.0,43.9,224.9
RO-ARQ-0095,2024-02-25,-9.8876,-62.9595,2,42.1,90.0,315.1
RO-ARQ-0095,2024-07-15,-9.8876,-62.9595,7,0.0,0.6,2.2
RO-ARQ-0095,2024-10-20,-9.8876,-62.9595,10,5.5,27.3,73.4
RO-ARQ-0095,2025-02-10,-9.8876,-62.9595,2,40.0,81.0,349.0
RO-ARQ-0095,2025-03-15,-9.8876,-62.9595,3,42.1,56.3,306.7
RO-ARQ-0095,2025-08-15,-9.8876,-62.9595,8,0.0,0.0,2.7
RO-ARQ-0096,2023-02-15,-9.8876,-62.9623,2,18.1,36.5,226.8
RO-ARQ-0096,2023-03-08,-9.8876,-62.9623,3,17.4,57.6,239.4
RO-ARQ-0096,2023-07-20,-9.8876,-62.9623,7,0.0,1.2,1.5
RO-ARQ-0096,2023-11-15,-9.8876,-62.9623,11,7.5,22.0,63.2
RO-ARQ-0096,2024-01-20,-9.8876,-62.9623,1,15.0,43.9,224.9
RO-ARQ-0096,2024-02-25,-9.8876,-62.9623,2,42.1,90.0,315.1
RO-ARQ-0096,2024-07-15,-9.8876,-62.9623,7,0.0,0.6,2.2
RO-ARQ-0096,2024-10-20,-9.8876,-62.9623,10,5.5,27.3,73.4
RO-ARQ-0096,2025-02-10,-9.8876,-62.9623,2,40.0,81.0,349.0
RO-ARQ-0096,2025-03-15,-9.8876,-62.9623,3,42.1,56.3,306.7
RO-ARQ-0096,2025-08-15,-9.8876,-62.9623,8,0.0,0.0,2.7
RO-ARQ-0097,2023-02-15,-9.8857,-62.9806,2,20.9,36.2,254.8
RO-ARQ-0097,2023-03-08,-9.8857,-62.9806,3,20.7,63.7,253.0
RO-ARQ-0097,2023-07-20,-9.8857,-62.9806,7,0.0,0.7,0.9
RO-ARQ-0097,2023-11-15,-9.8857,-62.9806,11,6.9,25.3,74.1
RO-ARQ-0097,2024-01-20,-9.8857,-62.9806,1,22.8,47.5,264.7
RO-ARQ-0097,2024-02-25,-9.8857,-62.9806,2,52.1,82.3,309.0
RO-ARQ-0097,2024-07-15,-9.8857,-62.9806,7,0.0,0.7,2.9
RO-ARQ-0097,2024-10-20,-9.8857,-62.9806,10,9.0,41.8,90.9
RO-ARQ-0097,2025-02-10,-9.8857,-62.9806,2,40.9,85.0,349.7
RO-ARQ-0097,2025-03-15,-9.8857,-62.9806,3,41.2,61.6,310.3
RO-ARQ-0097,2025-08-15,-9.8857,-62.9806,8,0.0,0.0,5.1
RO-ARQ-0098,2023-02-15,-9.8825,-62.9692,2,18.1,36.5,226.8
RO-ARQ-0098,2023-03-08,-9.8825,-62.9692,3,17.4,57.6,239.4
RO-ARQ-0098,2023-07-20,-9.8825,-62.9692,7,0.0,1.2,1.5
RO-ARQ-0098,2023-11-15,-9.8825,-62.9692,11,7.5,22.0,63.2
RO-ARQ-0098,2024-01-20,-9.8825,-62.9692,1,15.0,43.9,224.9
RO-ARQ-0098,2024-02-25,-9.8825,-62.9692,2,42.1,90.0,315.1
RO-ARQ-0098,2024-07-15,-9.8825,-62.9692,7,0.0,0.6,2.2
RO-ARQ-0098,2024-10-20,-9.8825,-62.9692,10,5.5,27.3,73.4
RO-ARQ-0098,2025-02-10,-9.8825,-62.9692,2,40.0,81.0,349.0
RO-ARQ-0098,2025-03-15,-9.8825,-62.9692,3,42.1,56.3,306.7
RO-ARQ-0098,2025-08-15,-9.8825,-62.9692,8,0.0,0.0,2.7
RO-ARQ-0099,2023-02-15,-9.9087,-62.9441,2,18.1,36.5,226.8
RO-ARQ-0099,2023-03-08,-9.9087,-62.9441,3,17.4,57.6,239.4
RO-ARQ-0099,2023-07-20,-9.9087,-62.9441,7,0.0,1.2,1.5
RO-ARQ-0099,2023-11-15,-9.9087,-62.9441,11,7.5,22.0,63.2
RO-ARQ-0099,2024-01-20,-9.9087,-62.9441,1,15.0,43.9,224.9
RO-ARQ-0099,2024-02-25,-9.9087,-62.9441,2,42.1,90.0,315.1
RO-ARQ-0099,2024-07-15,-9.9087,-62.9441,7,0.0,0.6,2.2
RO-ARQ-0099,2024-10-20,-9.9087,-62.9441,10,5.5,27.3,73.4
RO-ARQ-0099,2025-02-10,-9.9087,-62.9441,2,40.0,81.0,349.0
RO-ARQ-0099,2025-03-15,-9.9087,-62.9441,3,42.1,56.3,306.7
RO-ARQ-0099,2025-08-15,-9.9087,-62.9441,8,0.0,0.0,2.7
RO-ARQ-0100,2023-02-15,-9.9333,-62.9907,2,17.7,38.2,263.0
RO-ARQ-0100,2023-03-08,-9.9333,-62.9907,3,18.1,62.8,263.1
RO-ARQ-0100,2023-07-20,-9.9333,-62.9907,7,0.0,13.0,13.2
RO-ARQ-0100,2023-11-15,-9.9333,-62.9907,11,5.9,21.4,64.6
RO-ARQ-0100,2024-01-20,-9.9333,-62.9907,1,17.8,41.8,241.9
RO-ARQ-0100,2024-02-25,-9.9333,-62.9907,2,50.1,84.2,271.4
RO-ARQ-0100,2024-07-15,-9.9333,-62.9907,7,0.0,0.5,2.1
RO-ARQ-0100,2024-10-20,-9.9333,-62.9907,10,9.6,31.6,66.7
RO-ARQ-0100,2025-02-10,-9.9333,-62.9907,2,41.0,96.9,371.2
RO-ARQ-0100,2025-03-15,-9.9333,-62.9907,3,44.9,60.5,292.7
RO-ARQ-0100,2025-08-15,-9.9333,-62.9907,8,0.0,0.0,6.1
RO-ARQ-0101,2023-02-15,-9.9258,-63.0002,2,17.7,38.2,263.0
RO-ARQ-0101,2023-03-08,-9.9258,-63.0002,3,18.1,62.8,263.1
RO-ARQ-0101,2023-07-20,-9.9258,-63.0002,7,0.0,13.0,13.2
RO-ARQ-0101,2023-11-15,-9.9258,-63.0002,11,5.9,21.4,64.6
RO-ARQ-0101,2024-01-20,-9.9258,-63.0002,1,17.8,41.8,241.9
RO-ARQ-0101,2024-02-25,-9.9258,-63.0002,2,50.1,84.2,271.4
RO-ARQ-0101,2024-07-15,-9.9258,-63.0002,7,0.0,0.5,2.1
RO-ARQ-0101,2024-10-20,-9.9258,-63.0002,10,9.6,31.6,66.7
RO-ARQ-0101,2025-02-10,-9.9258,-63.0002,2,41.0,96.9,371.2
RO-ARQ-0101,2025-03-15,-9.9258,-63.0002,3,44.9,60.5,292.7
RO-ARQ-0101,2025-08-15,-9.9258,-63.0002,8,0.0,0.0,6.1
RO-ARQ-0102,2023-02-15,-9.9331,-62.9969,2,17.7,38.2,263.0
RO-ARQ-0102,2023-03-08,-9.9331,-62.9969,3,18.1,62.8,263.1
RO-ARQ-0102,2023-07-20,-9.9331,-62.9969,7,0.0,13.0,13.2
RO-ARQ-0102,2023-11-15,-9.9331,-62.9969,11,5.9,21.4,64.6
RO-ARQ-0102,2024-01-20,-9.9331,-62.9969,1,17.8,41.8,241.9
RO-ARQ-0102,2024-02-25,-9.9331,-62.9969,2,50.1,84.2,271.4
RO-ARQ-0102,2024-07-15,-9.9331,-62.9969,7,0.0,0.5,2.1
RO-ARQ-0102,2024-10-20,-9.9331,-62.9969,10,9.6,31.6,66.7
RO-ARQ-0102,2025-02-10,-9.9331,-62.9969,2,41.0,96.9,371.2
RO-ARQ-0102,2025-03-15,-9.9331,-62.9969,3,44.9,60.5,292.7
RO-ARQ-0102,2025-08-15,-9.9331,-62.9969,8,0.0,0.0,6.1
RO-ARQ-0103,2023-02-15,-9.9321,-62.8895,2,13.7,46.4,250.9
RO-ARQ-0103,2023-03-08,-9.9321,-62.8895,3,13.9,54.8,245.4
RO-ARQ-0103,2023-07-20,-9.9321,-62.8895,7,0.0,5.8,6.0
RO-ARQ-0103,2023-11-15,-9.9321,-62.8895,11,5.9,19.1,49.1
RO-ARQ-0103,2024-01-20,-9.9321,-62.8895,1,21.9,47.3,215.4
RO-ARQ-0103,2024-02-25,-9.9321,-62.8895,2,42.9,75.7,274.7
RO-ARQ-0103,2024-07-15,-9.9321,-62.8895,7,0.0,0.6,3.3
RO-ARQ-0103,2024-10-20,-9.9321,-62.8895,10,6.3,22.6,51.4
RO-ARQ-0103,2025-02-10,-9.9321,-62.8895,2,42.1,88.8,351.9
RO-ARQ-0103,2025-03-15,-9.9321,-62.8895,3,47.7,56.6,289.0
RO-ARQ-0103,2025-08-15,-9.9321,-62.8895,8,0.0,0.0,6.1
RO-ARQ-0104,2023-02-15,-9.9455,-63.0397,2,18.8,35.9,240.2
RO-ARQ-0104,2023-03-08,-9.9455,-63.0397,3,16.9,58.5,277.2
RO-ARQ-0104,2023-07-20,-9.9455,-63.0397,7,0.0,21.4,21.6
RO-ARQ-0104,2023-11-15,-9.9455,-63.0397,11,7.4,19.1,65.4
RO-ARQ-0104,2024-01-20,-9.9455,-63.0397,1,25.8,48.8,259.2
RO-ARQ-0104,2024-02-25,-9.9455,-63.0397,2,51.1,98.6,283.6
RO-ARQ-0104,2024-07-15,-9.9455,-63.0397,7,0.0,0.1,1.1
RO-ARQ-0104,2024-10-20,-9.9455,-63.0397,10,14.4,42.9,85.1
RO-ARQ-0104,2025-02-10,-9.9455,-63.0397,2,40.2,98.6,345.7
RO-ARQ-0104,2025-03-15,-9.9455,-63.0397,3,45.5,68.9,297.6
RO-ARQ-0104,2025-08-15,-9.9455,-63.0397,8,0.0,0.0,5.5
RO-ARQ-0105,2023-02-15,-9.9368,-63.0828,2,18.8,35.9,240.2
RO-ARQ-0105,2023-03-08,-9.9368,-63.0828,3,16.9,58.5,277.2
RO-ARQ-0105,2023-07-20,-9.9368,-63.0828,7,0.0,21.4,21.6
RO-ARQ-0105,2023-11-15,-9.9368,-63.0828,11,7.4,19.1,65.4
RO-ARQ-0105,2024-01-20,-9.9368,-63.0828,1,25.8,48.8,259.2
RO-ARQ-0105,2024-02-25,-9.9368,-63.0828,2,51.1,98.6,283.6
RO-ARQ-0105,2024-07-15,-9.9368,-63.0828,7,0.0,0.1,1.1
RO-ARQ-0105,2024-10-20,-9.9368,-63.0828,10,14.4,42.9,85.1
RO-ARQ-0105,2025-02-10,-9.9368,-63.0828,2,40.2,98.6,345.7
RO-ARQ-0105,2025-03-15,-9.9368,-63.0828,3,45.5,68.9,297.6
RO-ARQ-0105,2025-08-15,-9.9368,-63.0828,8,0.0,0.0,5.5
RO-ARQ-0106,2023-02-15,-9.9599,-63.0204,2,17.7,38.2,263.0
RO-ARQ-0106,2023-03-08,-9.9599,-63.0204,3,18.1,62.8,263.1
RO-ARQ-0106,2023-07-20,-9.9599,-63.0204,7,0.0,13.0,13.2
RO-ARQ-0106,2023-11-15,-9.9599,-63.0204,11,5.9,21.4,64.6
RO-ARQ-0106,2024-01-20,-9.9599,-63.0204,1,17.8,41.8,241.9
RO-ARQ-0106,2024-02-25,-9.9599,-63.0204,2,50.1,84.2,271.4
RO-ARQ-0106,2024-07-15,-9.9599,-63.0204,7,0.0,0.5,2.1
RO-ARQ-0106,2024-10-20,-9.9599,-63.0204,10,9.6,31.6,66.7
RO-ARQ-0106,2025-02-10,-9.9599,-63.0204,2,41.0,96.9,371.2
RO-ARQ-0106,2025-03-15,-9.9599,-63.0204,3,44.9,60.5,292.7
RO-ARQ-0106,2025-08-15,-9.9599,-63.0204,8,0.0,0.0,6.1
RO-ARQ-0107,2023-02-15,-9.9025,-63.0693,2,17.2,30.2,222.2
RO-ARQ-0107,2023-03-08,-9.9025,-63.0693,3,20.3,54.4,249.4
RO-ARQ-0107,2023-07-20,-9.9025,-63.0693,7,0.0,0.4,0.6
RO-ARQ-0107,2023-11-15,-9.9025,-63.0693,11,4.7,18.1,65.4
RO-ARQ-0107,2024-01-20,-9.9025,-63.0693,1,15.9,40.9,247.5
RO-ARQ-0107,2024-02-25,-9.9025,-63.0693,2,51.4,85.7,282.1
RO-ARQ-0107,2024-07-15,-9.9025,-63.0693,7,0.0,0.2,2.0
RO-ARQ-0107,2024-10-20,-9.9025,-63.0693,10,7.8,35.7,77.8
RO-ARQ-0107,2025-02-10,-9.9025,-63.0693,2,39.6,83.3,313.6
RO-ARQ-0107,2025-03-15,-9.9025,-63.0693,3,35.3,67.1,313.2
RO-ARQ-0107,2025-08-15,-9.9025,-63.0693,8,0.0,0.0,5.6
RO-ARQ-0108,2023-02-15,-9.94,-63.0071,2,17.7,38.2,263.0
RO-ARQ-0108,2023-03-08,-9.94,-63.0071,3,18.1,62.8,263.1
RO-ARQ-0108,2023-07-20,-9.94,-63.0071,7,0.0,13.0,13.2
RO-ARQ-0108,2023-11-15,-9.94,-63.0071,11,5.9,21.4,64.6
RO-ARQ-0108,2024-01-20,-9.94,-63.0071,1,17.8,41.8,241.9
RO-ARQ-0108,2024-02-25,-9.94,-63.0071,2,50.1,84.2,271.4
RO-ARQ-0108,2024-07-15,-9.94,-63.0071,7,0.0,0.5,2.1
RO-ARQ-0108,2024-10-20,-9.94,-63.0071,10,9.6,31.6,66.7
RO-ARQ-0108,2025-02-10,-9.94,-63.0071,2,41.0,96.9,371.2
RO-ARQ-0108,2025-03-15,-9.94,-63.0071,3,44.9,60.5,292.7
RO-ARQ-0108,2025-08-15,-9.94,-63.0071,8,0.0,0.0,6.1
RO-ARQ-0109,2023-02-15,-9.9527,-63.0049,2,17.7,38.2,263.0
RO-ARQ-0109,2023-03-08,-9.9527,-63.0049,3,18.1,62.8,263.1
RO-ARQ-0109,2023-07-20,-9.9527,-63.0049,7,0.0,13.0,13.2
RO-ARQ-0109,2023-11-15,-9.9527,-63.0049,11,5.9,21.4,64.6
RO-ARQ-0109,2024-01-20,-9.9527,-63.0049,1,17.8,41.8,241.9
RO-ARQ-0109,2024-02-25,-9.9527,-63.0049,2,50.1,84.2,271.4
RO-ARQ-0109,2024-07-15,-9.9527,-63.0049,7,0.0,0.5,2.1
RO-ARQ-0109,2024-10-20,-9.9527,-63.0049,10,9.6,31.6,66.7
RO-ARQ-0109,2025-02-10,-9.9527,-63.0049,2,41.0,96.9,371.2
RO-ARQ-0109,2025-03-15,-9.9527,-63.0049,3,44.9,60.5,292.7
RO-ARQ-0109,2025-08-15,-9.9527,-63.0049,8,0.0,0.0,6.1
RO-ARQ-0110,2023-02-15,-9.9309,-63.1634,2,14.0,29.6,222.9
RO-ARQ-0110,2023-03-08,-9.9309,-63.1634,3,20.3,55.1,236.1
RO-ARQ-0110,2023-07-20,-9.9309,-63.1634,7,0.0,23.1,23.3
RO-ARQ-0110,2023-11-15,-9.9309,-63.1634,11,6.2,20.6,67.9
RO-ARQ-0110,2024-01-20,-9.9309,-63.1634,1,21.8,44.7,246.3
RO-ARQ-0110,2024-02-25,-9.9309,-63.1634,2,49.3,97.9,276.4
RO-ARQ-0110,2024-07-15,-9.9309,-63.1634,7,0.0,0.0,1.0
RO-ARQ-0110,2024-10-20,-9.9309,-63.1634,10,10.0,35.2,78.0
RO-ARQ-0110,2025-02-10,-9.9309,-63.1634,2,31.8,81.5,327.9
RO-ARQ-0110,2025-03-15,-9.9309,-63.1634,3,34.6,74.4,295.9
RO-ARQ-0110,2025-08-15,-9.9309,-63.1634,8,0.0,0.0,13.1
RO-ARQ-0111,2023-02-15,-9.8703,-63.0582,2,17.2,30.2,222.2
RO-ARQ-0111,2023-03-08,-9.8703,-63.0582,3,20.3,54.4,249.4
RO-ARQ-0111,2023-07-20,-9.8703,-63.0582,7,0.0,0.4,0.6
RO-ARQ-0111,2023-11-15,-9.8703,-63.0582,11,4.7,18.1,65.4
RO-ARQ-0111,2024-01-20,-9.8703,-63.0582,1,15.9,40.9,247.5
RO-ARQ-0111,2024-02-25,-9.8703,-63.0582,2,51.4,85.7,282.1
RO-ARQ-0111,2024-07-15,-9.8703,-63.0582,7,0.0,0.2,2.0
RO-ARQ-0111,2024-10-20,-9.8703,-63.0582,10,7.8,35.7,77.8
RO-ARQ-0111,2025-02-10,-9.8703,-63.0582,2,39.6,83.3,313.6
RO-ARQ-0111,2025-03-15,-9.8703,-63.0582,3,35.3,67.1,313.2
RO-ARQ-0111,2025-08-15,-9.8703,-63.0582,8,0.0,0.0,5.6
RO-ARQ-0112,2023-02-15,-9.8673,-63.0698,2,17.2,30.2,222.2
RO-ARQ-0112,2023-03-08,-9.8673,-63.0698,3,20.3,54.4,249.4
RO-ARQ-0112,2023-07-20,-9.8673,-63.0698,7,0.0,0.4,0.6
RO-ARQ-0112,2023-11-15,-9.8673,-63.0698,11,4.7,18.1,65.4
RO-ARQ-0112,2024-01-20,-9.8673,-63.0698,1,15.9,40.9,247.5
RO-ARQ-0112,2024-02-25,-9.8673,-63.0698,2,51.4,85.7,282.1
RO-ARQ-0112,2024-07-15,-9.8673,-63.0698,7,0.0,0.2,2.0
RO-ARQ-0112,2024-10-20,-9.8673,-63.0698,10,7.8,35.7,77.8
RO-ARQ-0112,2025-02-10,-9.8673,-63.0698,2,39.6,83.3,313.6
RO-ARQ-0112,2025-03-15,-9.8673,-63.0698,3,35.3,67.1,313.2
RO-ARQ-0112,2025-08-15,-9.8673,-63.0698,8,0.0,0.0,5.6
RO-ARQ-0113,2023-02-15,-9.8708,-63.0726,2,17.2,30.2,222.2
RO-ARQ-0113,2023-03-08,-9.8708,-63.0726,3,20.3,54.4,249.4
RO-ARQ-0113,2023-07-20,-9.8708,-63.0726,7,0.0,0.4,0.6
RO-ARQ-0113,2023-11-15,-9.8708,-63.0726,11,4.7,18.1,65.4
RO-ARQ-0113,2024-01-20,-9.8708,-63.0726,1,15.9,40.9,247.5
RO-ARQ-0113,2024-02-25,-9.8708,-63.0726,2,51.4,85.7,282.1
RO-ARQ-0113,2024-07-15,-9.8708,-63.0726,7,0.0,0.2,2.0
RO-ARQ-0113,2024-10-20,-9.8708,-63.0726,10,7.8,35.7,77.8
RO-ARQ-0113,2025-02-10,-9.8708,-63.0726,2,39.6,83.3,313.6
RO-ARQ-0113,2025-03-15,-9.8708,-63.0726,3,35.3,67.1,313.2
RO-ARQ-0113,2025-08-15,-9.8708,-63.0726,8,0.0,0.0,5.6
RO-ARQ-0114,2023-02-15,-9.8759,-63.0639,2,17.2,30.2,222.2
RO-ARQ-0114,2023-03-08,-9.8759,-63.0639,3,20.3,54.4,249.4
RO-ARQ-0114,2023-07-20,-9.8759,-63.0639,7,0.0,0.4,0.6
RO-ARQ-0114,2023-11-15,-9.8759,-63.0639,11,4.7,18.1,65.4
RO-ARQ-0114,2024-01-20,-9.8759,-63.0639,1,15.9,40.9,247.5
RO-ARQ-0114,2024-02-25,-9.8759,-63.0639,2,51.4,85.7,282.1
RO-ARQ-0114,2024-07-15,-9.8759,-63.0639,7,0.0,0.2,2.0
RO-ARQ-0114,2024-10-20,-9.8759,-63.0639,10,7.8,35.7,77.8
RO-ARQ-0114,2025-02-10,-9.8759,-63.0639,2,39.6,83.3,313.6
RO-ARQ-0114,2025-03-15,-9.8759,-63.0639,3,35.3,67.1,313.2
RO-ARQ-0114,2025-08-15,-9.8759,-63.0639,8,0.0,0.0,5.6
RO-ARQ-0115,2023-02-15,-9.8653,-63.0751,2,17.2,30.2,222.2
RO-ARQ-0115,2023-03-08,-9.8653,-63.0751,3,20.3,54.4,249.4
RO-ARQ-0115,2023-07-20,-9.8653,-63.0751,7,0.0,0.4,0.6
RO-ARQ-0115,2023-11-15,-9.8653,-63.0751,11,4.7,18.1,65.4
RO-ARQ-0115,2024-01-20,-9.8653,-63.0751,1,15.9,40.9,247.5
RO-ARQ-0115,2024-02-25,-9.8653,-63.0751,2,51.4,85.7,282.1
RO-ARQ-0115,2024-07-15,-9.8653,-63.0751,7,0.0,0.2,2.0
RO-ARQ-0115,2024-10-20,-9.8653,-63.0751,10,7.8,35.7,77.8
RO-ARQ-0115,2025-02-10,-9.8653,-63.0751,2,39.6,83.3,313.6
RO-ARQ-0115,2025-03-15,-9.8653,-63.0751,3,35.3,67.1,313.2
RO-ARQ-0115,2025-08-15,-9.8653,-63.0751,8,0.0,0.0,5.6
RO-ARQ-0116,2023-02-15,-9.8653,-63.0752,2,17.2,30.2,222.2
